name,n,nnz,aver_nnz,var_nnz,ell_ratio, median,mode_element,SD_nnz,TB_size,maxregcount,mem_setting,format,energy,performance,av_pow,perf_per_watt,,mem_setting,0=Equal,1=L1,2=None,3=Shared
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,72,1,0,0.017377513,364.9724,46.82265572,373130117,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,128,1,0,0.017294901,369.0882,45.84841543,376809530.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,255,1,0,0.014664364,496.1732,29.41776051,436851126,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,16,1,0,0.01536103,520.9942,29.43041412,415859961.3,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,24,1,0,0.015693031,537.1646,29.07699356,408243694.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,32,1,0,0.014802736,501.773,29.35428519,432909954.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,40,1,0,0.014847831,501.8676,29.45253669,431384469.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,48,1,0,0.017821351,378.2196,46.63432119,361515298.1,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,56,1,0,0.014895144,503.1358,29.41949373,430780420.1,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,64,1,0,0.0149105,503.7962,29.42418186,430147186.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,72,1,0,0.017612077,377.6688,46.02976053,366797651.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,128,1,0,0.017714325,374.6212,46.33018792,367383762.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,255,1,0,0.014790353,501.3442,29.35673815,433244019.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,16,1,0,0.018335432,621.1226,29.28511923,350551671.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,24,1,0,0.018808412,643.7296,29.09801465,340415661.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,32,1,0,0.016665024,563.4648,29.33835919,385721421.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,40,1,0,0.016604358,559.9514,29.44015291,386799562.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,48,1,0,0.019853203,442.8432,44.46514286,323822259,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,56,1,0,0.016597551,559.623,29.46992722,386635521.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,64,1,0,0.016779948,564.4334,29.52691689,382600527,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,72,1,0,0.01936503,442.1416,43.34479728,332719317,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,128,1,0,0.019278126,445.1164,42.85444399,334277318.6,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,255,1,0,0.016679925,561.3798,29.27542934,387986233.3,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,16,1,0,0.018854172,647.1594,28.91480343,340757060,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,24,1,0,0.019841299,683.0906,28.89060748,323103295.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,32,1,0,0.019092963,647.9346,29.26439455,336283574.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,40,1,0,0.018904131,639.8828,29.37358196,339249349.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,48,1,0,0.022255874,523.3574,42.23076137,288502173.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,56,1,0,0.018989644,642.3176,29.34376083,338306836.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,64,1,0,0.021949328,525.5406,41.51003586,292292040.6,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,72,1,0,0.021842228,528.4886,41.07197295,293761705.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,128,1,0,0.021780581,526.861,41.06308968,294732952.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,255,1,0,0.018944741,641.5004,29.34689083,338701673.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,16,2,0,0.014988856,505.897,29.41514047,428492613.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,24,2,0,0.015111765,512.9154,29.29368287,424381707.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,32,2,0,0.014704771,498.3062,29.29953482,436736364.3,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,40,2,0,0.01484386,502.1786,29.38022803,432178349.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,48,2,0,0.017332778,371.8382,45.85400852,373977142.6,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,56,2,0,0.014721375,497.7536,29.42922014,435294527.3,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,64,2,0,0.017304999,369.64,45.90914259,375749340.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,72,2,0,0.017455792,365.5982,47.0308703,370842334.3,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,128,2,0,0.017302811,365.5774,46.23319506,377262052.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,255,2,0,0.014658136,495.5262,29.41664727,437438068.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,16,2,0,0.015278831,515.7902,29.53514092,418566278.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,24,2,0,0.015869746,535.7626,29.49401651,403524639.2,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,32,2,0,0.014817086,500.6804,29.41405122,432973120.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,40,2,0,0.014858156,503.6238,29.38530531,430863710.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,48,2,0,0.017883675,375.373,47.25511243,359471561.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,56,2,0,0.014892488,503.5166,29.45811378,429890296.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,64,2,0,0.017555708,378.1374,45.39457239,371469197.2,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,72,2,0,0.017507878,378.776,45.55741685,369517342.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,128,2,0,0.017747305,375.3598,46.36067216,366419761.3,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,255,2,0,0.014882631,502.8992,29.44622164,430591893.1,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,16,2,0,0.018250488,621.5142,29.16853499,351731041.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,24,2,0,0.018770559,637.3594,29.27607886,341726821.2,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,32,2,0,0.016629098,561.2236,29.35707763,387014845,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,40,2,0,0.016719526,563.8452,29.49375865,383430239.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,48,2,0,0.019703318,444.7368,43.8017945,327326676,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,56,2,0,0.016763181,564.5438,29.47974405,383137816.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,64,2,0,0.019414118,442.906,43.24856776,332884119.3,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,72,2,0,0.019391681,445.8986,43.10351835,331762687.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,128,2,0,0.019389189,443.3314,43.23748948,332649908.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,255,2,0,0.016615161,560.9724,29.40699306,386530934.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,16,2,0,0.018907035,646.39,29.09490292,339050843.3,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,24,2,0,0.019783663,674.2542,29.2033268,323832461.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,32,2,0,0.018909373,643.2416,29.20792118,339391998.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,40,2,0,0.018892701,640.1498,29.32386216,339682823.6,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,48,2,0,0.022051927,523.6036,41.84933219,290994790.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,56,2,0,0.019005125,642.689,29.32721902,338302043.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,64,2,0,0.021711806,528.2106,40.5879064,297421670.1,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,72,2,0,0.021642685,524.9378,40.88512442,297100374.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,128,2,0,0.021706092,527.1704,40.79851613,296470158.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,255,2,0,0.018979976,643.5786,29.28470997,338324811.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,16,3,0,0.017738662,599.9964,29.43194176,361084470.2,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,24,3,0,0.019859134,673.403,29.39054206,322176402.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,32,3,0,0.01717786,579.0486,29.47653792,373581086.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,40,3,0,0.017239416,580.652,29.49629548,372299942.3,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,48,3,0,0.020251734,429.1458,46.36850833,320441221.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,56,3,0,0.017348702,584.1726,29.49461657,370077287.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,64,3,0,0.020159943,429.7852,45.9900274,322597684.6,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,72,3,0,0.020238251,426.4886,46.57923566,320978974.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,128,3,0,0.020138652,424.7862,46.57961288,322262740.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,255,3,0,0.017116646,582.0234,29.28165459,374145315.1,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,16,3,0,0.020672204,447.7362,45.66699523,311854291.1,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,24,3,0,0.019852268,670.67,29.40532184,323326687.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,32,3,0,0.017253155,583.1176,29.45039138,371303591.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,40,3,0,0.017239004,579.2858,29.38725369,374562664.3,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,48,3,0,0.020209587,426.266,46.93370579,318721110.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,56,3,0,0.017269384,582.0244,29.52679203,371038447,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,64,3,0,0.020110638,426.5528,46.40895993,322108168,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,72,3,0,0.020117763,430.1468,45.95183035,322594426.1,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,128,3,0,0.019966778,430.9444,45.50903628,325130334,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,255,3,0,0.017126334,577.5562,29.45916434,374767306.1,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,16,3,0,0.018778607,635.7754,29.41326192,340980434.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,24,3,0,0.021299097,722.2932,29.29357715,301363350.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,32,3,0,0.017509111,591.0734,29.45899427,366198903.2,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,40,3,0,0.017438813,587.8908,29.5494743,367053988.5,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,48,3,0,0.02073846,444.7032,46.25317893,310002023.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,56,3,0,0.017514232,590.6924,29.46287893,366386789.3,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,64,3,0,0.020383043,442.9884,45.28097506,317883690.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,72,3,0,0.020426448,445.6922,45.24575818,316201165.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,128,3,0,0.020384437,442.6632,45.50953703,316519545.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,255,3,0,0.017285597,588.8652,29.25766844,370101433.1,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,16,3,0,0.019772923,667.4308,29.49836809,323871054.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,24,3,0,0.022382648,754.3046,29.50221073,286533268.2,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,32,3,0,0.02113451,715.106,29.40503211,303238465.6,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,40,3,0,0.021102512,712.6644,29.39826398,304347417,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,48,3,0,0.025202348,567.1056,44.0736604,255113425.1,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,56,3,0,0.021108713,711.8376,29.50746945,303573236,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,64,3,0,0.025010112,569.5678,43.34424583,258285181.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,72,3,0,0.024934147,569.5746,43.50491636,257328221.6,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,128,3,0,0.024857039,567.7208,43.26341013,259609640.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,255,3,0,0.020847954,705.4118,29.40790839,307375687.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,16,0,1,0.143457598,4883.38,28.56054569,45718223.8,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,24,0,1,0.144094495,4892.66,28.87328475,45137254.54,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,32,0,1,0.106064962,3665.95,28.08931554,61922527.74,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,40,0,1,0.106870925,3662.355,28.31383984,61491793.51,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,48,0,1,0.108880223,3663.655,27.68060166,62876198.26,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,56,0,1,0.106467868,3662.325,28.25191056,61627090.71,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,64,0,1,0.233455213,3660.685,28.38870716,61357604.52,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,72,0,1,0.106292415,3657.935,28.17113905,61877958.83,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,128,0,1,0.10685232,3662.945,28.3223358,61463445.93,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,255,0,1,0.105929908,3661.775,28.18920784,61773448.08,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,16,0,1,0.141807479,4836.615,28.74540318,45863421.15,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,24,0,1,0.142175125,4841.76,28.69178554,45900301.29,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,32,0,1,0.104470526,3612.895,28.26331344,62445041.06,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,40,0,1,0.104385069,3608.775,28.14423401,62780841.38,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,48,0,1,0.104826362,3607.505,28.29482337,62468696.17,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,56,0,1,0.104408811,3602.86,28.24109293,62668237.97,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,64,0,1,0.105066453,3611.14,28.35281178,62278179.62,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,72,0,1,0.103558505,3589.095,28.15738626,63095600.51,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,128,0,1,0.10054704,3604.61,27.19886395,65038021.7,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,255,0,1,0.104589853,3604.97,28.25158323,62608301.89,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,16,0,1,0.125525527,4285.73,28.5497549,52113372.48,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,24,0,1,0.142797897,4825.065,28.71465883,46022429.55,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,32,0,1,0.103878575,3585.165,28.2549389,62946683.02,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,40,0,1,0.104096513,3584.87,28.18673639,63104185.47,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,48,0,1,0.104485522,3579.74,27.899878,63844366.45,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,56,0,1,0.10346885,3575.37,28.14435153,63367143.77,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,64,0,1,0.103599237,3583.87,28.05687619,63413950.15,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,72,0,1,0.103737844,3580.565,28.02275657,63549765.75,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,128,0,1,0.103747898,3584.27,28.3255299,62805490.26,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,255,0,1,0.103829679,3580.87,28.26581137,62997941.57,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,16,0,1,0.14288704,4842.675,28.71576813,45853301.27,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,24,0,1,0.142188284,4840.74,28.66666433,45950204.9,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,32,0,1,0.10465269,3612.99,28.29184976,62380416.15,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,40,0,1,0.104820473,3618.93,28.36761093,62111701.41,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,48,0,1,0.10506799,3610.815,28.23677228,62539741.4,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,56,0,1,0.104249136,3606.01,28.1268838,62867736.57,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,64,0,1,0.104560598,3614.775,28.31558339,62297351.93,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,72,0,1,0.104925724,3608.805,28.15340158,62759876.38,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,128,0,1,0.104722377,3612.45,28.21209874,62566106.63,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,255,0,1,0.104385198,3609.985,28.22367976,62583138.27,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,16,1,1,0.132718981,4523.2,28.68891369,49137886.79,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,24,1,1,0.134287062,4528.25,28.94417165,48650224.59,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,32,1,1,0.104523753,3608.57,28.28951741,62461972.86,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,40,1,1,0.104670142,3609.87,28.31552358,62382131.76,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,48,1,1,0.105276037,3609.89,27.95205182,63192961.57,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,56,1,1,0.104258361,3608.14,28.24024131,62578418.98,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,64,1,1,0.104338459,3609.025,28.16028043,62740720.92,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,72,1,1,0.104435352,3608.995,28.27997592,62475689.05,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,128,1,1,0.10493341,3609.295,28.1678955,62719067.06,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,128,255,1,1,0.104568973,3610.205,28.26499107,62487860.38,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,16,1,1,0.131269692,4467.12,28.71843054,49703623.32,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,24,1,1,0.131142372,4467.97,28.5748586,49943851.67,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,32,1,1,0.102123806,3525.38,28.27887526,63959977.44,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,40,1,1,0.097447672,3523.87,26.93139251,67188923.44,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,48,1,1,0.103360198,3528.43,27.75059164,65121233.43,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,56,1,1,0.101431875,3510.67,28.21304122,64377848.58,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,64,1,1,0.10153295,3521.66,28.14664582,64328333.06,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,72,1,1,0.101443965,3525.07,28.3062086,63903835.04,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,128,1,1,0.100477558,3522.37,27.55966862,65685181.69,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,256,255,1,1,0.101615597,3521.99,28.27286951,64035139.98,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,16,1,1,0.13144618,4485.435,28.66608822,49591057.54,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,24,1,1,0.13126566,4480.975,28.78442543,49436337.07,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,32,1,1,0.100651734,3470.355,28.35000842,64811082.46,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,40,1,1,0.10052249,3467.515,28.13308063,65364317.52,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,48,1,1,0.100992736,3459.57,27.96967214,65897186.45,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,56,1,1,0.099463721,3458,28.13891731,65530577.94,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,64,1,1,0.099917206,3458.46,28.02171925,65795900.6,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,72,1,1,0.099663711,3456.55,28.0274914,65818699.82,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,128,1,1,0.095573331,3457.41,26.85667204,68670987.21,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,512,255,1,1,0.099915269,3458.38,28.23572708,65298722.37,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,16,1,1,0.134310507,4558.555,28.90149206,48398166.27,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,24,1,1,0.133643571,4551.32,28.75614684,48720115.17,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,32,1,1,0.100992953,3477.125,28.17815331,65079399.84,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,40,1,1,0.101001012,3479.31,28.3633741,64613810.26,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,48,1,1,0.100098419,3439.075,28.29926749,65517833.67,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,56,1,1,0.100232019,3469.905,28.19548912,65174716.81,,,,,,
chevron4,711450,6376412,8.962558,0.259386,0.99584,9,2,0.5093,1024,64,1,1,0.099790935,3464.465,28.13828136,65409770.35,,,,,,
